source_id,source_name,state,source_city,CEEB,nu_name,nu_city,name_score_set,name_score_sort,city_match,tier,needs_review,final_tier,decision_source,CEEB_final
2900898,KENNETT CAREER  TECH. CTR.,MO,KENNETT,260270,Unitec Career Center,BONNE TERRE,69.76744186046511,69.76744186046511,f,reject,f,reject,original_reject,
2900897,KENNETT HIGH,MO,KENNETT,261745,Kennett High School,KENNETT,100,77.41935483870968,t,review,t,accept,rule_same_city_superset,261745
2900905,KEYTESVILLE HIGH,MO,KEYTESVILLE,261755,Keytesville High School,KEYTESVILLE,100,82.05128205128204,t,auto_accept,f,accept,original_auto_accept,261755
2901804,KICKAPOO HIGH,MO,SPRINGFIELD,263289,Kickapoo High School,SPRINGFIELD,100,78.78787878787878,t,review,t,accept,rule_same_city_superset,263289
2900907,KING CITY HIGH,MO,KING CITY,261765,King City High School,KING CITY,100,80,t,auto_accept,f,accept,original_auto_accept,261765
2901901,KINGSTON HIGH,MO,CADET,260421,Kingston High School,CADET,100,78.78787878787878,t,review,t,accept,rule_same_city_superset,260421
2900910,KINGSVILLE HIGH,MO,KINGSVILLE,261770,Kingsville High School,KINGSVILLE,100,81.08108108108108,t,auto_accept,f,accept,original_auto_accept,261770
2903395,KIPP KC LEGACY HIGH SCHOOL,MO,KANSAS CITY,260120,Ava High School,AVA,84.61538461538461,53.65853658536586,f,reject,f,reject,original_reject,
2903314,KIPP ST. LOUIS HIGH,MO,ST. LOUIS,263065,saint louis univ high school,SAINT LOUIS,83.87096774193549,60.46511627906976,f,reject,f,reject,original_reject,
2900915,KIRKSVILLE AREA TECH. CTR.,MO,KIRKSVILLE,261775,Kirksville Senior High School,KIRKSVILLE,58.8235294117647,52.83018867924528,t,reject,f,reject,original_reject,
2900916,KIRKSVILLE SR. HIGH,MO,KIRKSVILLE,261775,Kirksville Senior High School,KIRKSVILLE,90.9090909090909,76.59574468085107,t,review,t,accept,rule_symmetric_tokens_same_city,261775
2900926,KIRKWOOD SR. HIGH,MO,KIRKWOOD,261782,Kirkwood High School,KIRKWOOD,89.65517241379311,83.33333333333334,t,auto_accept,f,accept,original_auto_accept,261782
2900932,KNOB NOSTER HIGH,MO,KNOB NOSTER,261800,Knob Noster High School,KNOB NOSTER,100,82.05128205128204,t,auto_accept,f,accept,original_auto_accept,261800
2900397,KNOX CO. HIGH,MO,EDINA,260920,Knox County High School,EDINA,85.71428571428571,68.57142857142857,t,review,t,accept,rule_symmetric_tokens_same_city,260920
2900935,KOSHKONONG HIGH,MO,KOSHKONONG,261810,Koshkonong High School,KOSHKONONG,100,81.08108108108108,t,auto_accept,f,accept,original_auto_accept,261810
2900937,LA MONTE HIGH,MO,LA MONTE,261845,La Monte High School,LA MONTE,100,78.78787878787878,t,review,t,accept,rule_same_city_superset,261845
2900939,LA PLATA HIGH,MO,LA PLATA,261855,La Plata R-Ii High School,LA PLATA,100,68.42105263157895,t,review,t,accept,rule_same_city_superset,261855
2900946,LADUE HORTON WATKINS HIGH,MO,ST LOUIS,262970,Ladue Horton Watkins High School,SAINT LOUIS,100,87.71929824561404,f,auto_accept,f,accept,original_auto_accept,262970
2900672,LAFAYETTE CO. HIGH,MO,HIGGINSVILLE,261400,Lafayette County C-1 High School,HIGGINSVILLE,90.3225806451613,69.38775510204081,t,review,t,accept,llm_claude_fable_5,261400
2901660,LAFAYETTE HIGH,MO,ST JOSEPH,261400,Lafayette County C-1 High School,HIGGINSVILLE,100,60.86956521739131,f,reject,f,reject,original_reject,
2901624,LAFAYETTE SR. HIGH,MO,WILDWOOD,261400,Lafayette County C-1 High School,HIGGINSVILLE,90.3225806451613,65.3061224489796,f,review,t,reject,rule_diff_city_weak_name,
2902273,LAKE CAREER  TECHNICAL CENTER,MO,CAMDENTON,261322,Hannibal Career And Technical Center,HANNIBAL,90.19607843137254,78.125,f,review,t,reject,rule_diff_city_no_subset,
2900352,LAKELAND HIGH,MO,DEEPWATER,262030,Lakeland High School,DEEPWATER,100,78.78787878787878,t,review,t,accept,rule_same_city_superset,262030
2900955,LAMAR CAREERTECHNICAL CENTER,MO,LAMAR,261322,Hannibal Career And Technical Center,HANNIBAL,68.75,53.125,f,reject,f,reject,original_reject,
2900954,LAMAR HIGH,MO,LAMAR,261840,Lamar High School,LAMAR,100,74.07407407407408,t,review,t,accept,rule_same_city_superset,261840
2901285,LANGSFORD HOUSE,MO,LEE'S SUMMIT,262505,Osceola High School,OSCEOLA,47.05882352941177,47.05882352941176,f,reject,f,reject,original_reject,
2900957,Laquey R-V High,MO,LAQUEY,261853,Laquey Rv High School,LAQUEY,84.61538461538461,77.77777777777779,t,review,t,accept,llm_claude_fable_5,261853
2900960,Lathrop High School,MO,LATHROP,261865,Lathrop High School,LATHROP,100,100,t,auto_accept,f,accept,original_auto_accept,261865
2900962,LAWSON HIGH,MO,LAWSON,261875,Lawson High School,LAWSON,100,75.86206896551724,t,review,t,accept,rule_same_city_superset,261875
2903313,LEAD INNOVATION STUDIO,MO,KANSAS CITY,262984,Soldan International Studies High School,SAINT LOUIS,54.83870967741935,54.83870967741935,f,reject,f,reject,original_reject,
2900972,LEBANON SR. HIGH,MO,LEBANON,261890,Lebanon High School,LEBANON,88.88888888888889,82.35294117647058,t,auto_accept,f,accept,original_auto_accept,261890
2900970,LEBANON TECH.  CAREER CTR.,MO,LEBANON,260270,Unitec Career Center,BONNE TERRE,69.76744186046511,69.76744186046511,f,reject,f,reject,original_reject,
2901481,LEE'S SUMMIT NORTH HIGH,MO,LEE'S SUMMIT,261901,Lees Summit North High School,LEES SUMMIT,88.46153846153847,88.46153846153845,f,review,t,reject,rule_diff_city_no_subset,
2900983,LEE'S SUMMIT SR. HIGH,MO,LEE'S SUMMIT,261900,Lees Summit Senior High School,LEES SUMMIT,80,80,f,review,t,reject,rule_diff_city_no_subset,
2902795,LEE'S SUMMIT WEST HIGH,MO,LEE'S SUMMIT,261903,Lees Summit West High School,LEES SUMMIT,88,88,f,review,t,reject,rule_diff_city_no_subset,
2900987,LEETON HIGH,MO,LEETON,261905,Leeton High School,LEETON,100,75.86206896551724,t,review,t,accept,rule_same_city_superset,261905
2900989,LEOPOLD HIGH,MO,LEOPOLD,261930,Leopold High School,LEOPOLD,100,77.41935483870968,t,review,t,accept,rule_same_city_superset,261930
2900991,LESTERVILLE HIGH SCHOOL,MO,LESTERVILLE,261935,Lesterville High School,LESTERVILLE,100,100,t,auto_accept,f,accept,original_auto_accept,261935
2901842,LEWIS  CLARK CAREER CTR.,MO,ST CHARLES,261661,Manual Career And Tech Center,KANSAS CITY,58.8235294117647,50.98039215686274,f,reject,f,reject,original_reject,
2901261,LEWIS AND CLARK HALL,MO,ST LOUIS,261322,Hannibal Career And Technical Center,HANNIBAL,50,50,f,reject,f,reject,original_reject,
2900999,LEX LA-RAY TECHNICAL CTR.,MO,LEXINGTON,263060,South County Technical,SUNSET HILLS,58.064516129032256,56.52173913043479,f,reject,f,reject,original_reject,
2901001,LEXINGTON HIGH,MO,LEXINGTON,261950,Lexington High School,LEXINGTON,100,80,t,auto_accept,f,accept,original_auto_accept,261950
2901003,LIBERAL HIGH,MO,LIBERAL,261960,Liberal High School,LIBERAL,100,77.41935483870968,t,review,t,accept,rule_same_city_superset,261960
2901665,LIBERTY ACADEMY,MO,LIBERTY,260809,barat academy,CHESTERFIELD,78.57142857142857,78.57142857142857,f,reject,f,reject,original_reject,
2901011,LIBERTY HIGH,MO,LIBERTY,261970,Liberty High School,LIBERTY,100,77.41935483870968,t,review,t,accept,rule_same_city_superset,261970
2903227,LIBERTY HIGH SCHOOL,MO,LAKE ST. LOUIS,261970,Liberty High School,LIBERTY,100,100,f,auto_accept,f,accept,original_auto_accept,261970
2903148,LIBERTY NORTH HIGH SCHOOL,MO,LIBERTY,261970,Liberty High School,LIBERTY,100,86.36363636363636,t,auto_accept,f,accept,original_auto_accept,261970
2901186,LIBERTY SR. HIGH,MO,MOUNTAIN VIEW,261970,Liberty High School,LIBERTY,88.88888888888889,82.35294117647058,f,review,t,reject,rule_diff_city_no_subset,
2901014,LICKING HIGH,MO,LICKING,261975,Licking High School,LICKING,100,77.41935483870968,t,review,t,accept,rule_same_city_superset,261975
2903183,LIFT FOR LIFE ACADEMY HIGH SCH,MO,ST LOUIS,260809,barat academy,CHESTERFIELD,70,46.51162790697675,f,reject,f,reject,original_reject,
2900844,LINCOLN COLLEGE PREP.,MO,KANSAS CITY,261650,Lincoln College Preparatory Academy,KANSAS CITY,85.71428571428571,72.72727272727273,t,review,t,accept,llm_claude_fable_5,261650
2901016,LINCOLN HIGH,MO,LINCOLN,261990,Lincoln High School,LINCOLN,100,77.41935483870968,t,review,t,accept,rule_same_city_superset,261990
2901026,LINDBERGH SR. HIGH,MO,ST. LOUIS,262980,Lindbergh High School,SAINT LOUIS,90.3225806451613,84.21052631578947,f,review,t,reject,rule_diff_city_no_subset,
2900136,LINN CO AREA CAREER  TECH CTR,MO,BROOKFIELD,261661,Manual Career And Tech Center,KANSAS CITY,66.66666666666666,66.66666666666667,f,reject,f,reject,original_reject,
2900143,LINN CO. HIGH,MO,PURDIN,261995,Linn High School,LINN,85.71428571428571,64.28571428571428,f,reject,f,reject,original_reject,
2901030,LINN HIGH,MO,LINN,261995,Linn High School,LINN,100,72,t,review,t,accept,rule_same_city_superset,261995
2901033,LOCKWOOD HIGH,MO,LOCKWOOD,262020,Lockwood High School,LOCKWOOD,100,78.78787878787878,t,review,t,accept,rule_same_city_superset,262020
2901037,LOGAN-ROGERSVILLE HIGH,MO,ROGERSVILLE,262815,Logan-Rogersville High School,ROGERSVILLE,100,86.27450980392157,t,auto_accept,f,accept,original_auto_accept,262815
2901040,LONE JACK HIGH,MO,LONE JACK,262010,Lone Jack High School,LONE JACK,100,80,t,auto_accept,f,accept,original_auto_accept,262010
2901043,LOUISIANA HIGH,MO,LOUISIANA,262025,Louisiana High School,LOUISIANA,100,80,t,auto_accept,f,accept,original_auto_accept,262025
2902565,LUTIE HIGH,MO,THEODOSIA,263388,Lutie High School,THEODOSIA,100,74.07407407407408,t,review,t,accept,rule_same_city_superset,263388
2901049,MACKS CREEK HIGH,MO,MACKS CREEK,262040,Macks Creek High School,MACKS CREEK,100,82.05128205128204,t,auto_accept,f,accept,original_auto_accept,262040
2901051,MACON AREA CTE CENTER,MO,MACON,260270,Unitec Career Center,BONNE TERRE,68.29268292682927,68.29268292682926,f,reject,f,reject,original_reject,
2901221,MACON CO. HIGH,MO,NEW CAMBRIA,262045,Macon R-I High School,MACON,86.95652173913044,58.82352941176471,f,reject,f,reject,original_reject,
2901053,MACON SENIOR HIGH,MO,MACON,260087,Fox Senior High School,ARNOLD,78.57142857142857,71.7948717948718,f,reject,f,reject,original_reject,
2901055,MADISON HIGH,MO,MADISON,262050,Madison High School,MADISON,100,77.41935483870968,t,review,t,accept,rule_same_city_superset,262050
2901058,MALDEN HIGH,MO,MALDEN,262065,Malden High School,MALDEN,100,75.86206896551724,t,review,t,accept,rule_same_city_superset,262065
2901060,Malta Bend High School,MO,MALTA BEND,262070,Malta Bend High School,MALTA BEND,100,100,t,auto_accept,f,accept,original_auto_accept,262070
2901063,MANSFIELD HIGH,MO,MANSFIELD,262075,Mansfield High School,MANSFIELD,100,80,t,auto_accept,f,accept,original_auto_accept,262075
2902608,MANUAL CAREER  TECH. CTR.,MO,KANSAS CITY,261661,Manual Career And Tech Center,KANSAS CITY,90,86.27450980392157,t,auto_accept,f,accept,original_auto_accept,261661
2901067,MAPLEWOOD-RICHMOND HGTS. HIGH,MO,MAPLEWOOD,262080,Maplewood-Richmond Heights High School,SAINT LOUIS,90.19607843137254,84.84848484848484,f,review,t,reject,rule_diff_city_no_subset,
2901070,MARCELINE HIGH,MO,MARCELINE,262085,Marceline High School,MARCELINE,100,80,t,auto_accept,f,accept,original_auto_accept,262085
2901073,MARION C. EARLY HIGH,MO,MORRISVILLE,262295,Marion C Early High School,MORRISVILLE,100,84.44444444444444,t,auto_accept,f,accept,original_auto_accept,262295
2901075,MARION CO. HIGH,MO,PHILADELPHIA,262295,Marion C Early High School,MORRISVILLE,88,65,f,review,t,reject,rule_diff_city_weak_name,
2901077,MARIONVILLE HIGH,MO,MARIONVILLE,262090,Marionville High School,MARIONVILLE,100,82.05128205128204,t,auto_accept,f,accept,original_auto_accept,262090
2901510,MARK TWAIN SR. HIGH,MO,CENTER,260540,Mark Twain Senior High School,CENTER,90.9090909090909,76.59574468085107,t,review,t,accept,rule_symmetric_tokens_same_city,260540
2901080,MARQUAND-ZION HIGH,MO,MARQUAND,262095,Marquand-Zion High School,MARQUAND,100,83.72093023255813,t,auto_accept,f,accept,original_auto_accept,262095
2900657,MARQUETTE SR. HIGH,MO,CHESTERFIELD,260591,Marquette High School,CHESTERFIELD,90.3225806451613,84.21052631578947,t,auto_accept,f,accept,original_auto_accept,260591
2901086,MARSHALL SR. HIGH,MO,MARSHALL,262100,Marshall High School,MARSHALL,89.65517241379311,83.33333333333334,t,auto_accept,f,accept,original_auto_accept,262100
2901090,MARSHFIELD HIGH,MO,MARSHFIELD,262110,Marshfield High School,MARSHFIELD,100,81.08108108108108,t,auto_accept,f,accept,original_auto_accept,262110
2901095,MARYVILLE HIGH,MO,MARYVILLE,262135,Maryville High School,MARYVILLE,100,80,t,auto_accept,f,accept,original_auto_accept,262135
2902910,MARYVILLE TREATMENT CENTER,MO,MARYVILLE,262352,Heartland Treatment Center,NEVADA,76.92307692307692,76.92307692307692,f,reject,f,reject,original_reject,
2901099,MAYSVILLE JR.-SR. HIGH,MO,MAYSVILLE,262145,Maysville High School,MAYSVILLE,82.35294117647058,78.04878048780488,t,review,t,accept,rule_symmetric_tokens_same_city,262145
2900472,MCCLUER HIGH,MO,FLORISSANT,261075,Mccluer High School,FLORISSANT,100,77.41935483870968,t,review,t,accept,rule_same_city_superset,261075
2900471,MCCLUER NORTH HIGH,MO,FLORISSANT,261107,Mccluer North High School,FLORISSANT,100,83.72093023255813,t,auto_accept,f,accept,original_auto_accept,261107
2901104,MCDONALD COUNTY HIGH,MO,ANDERSON,260050,Mcdonald County High School,ANDERSON,100,85.1063829787234,t,auto_accept,f,accept,original_auto_accept,260050
2902990,MCKINLEY CLASS. LEADERSHIP AC.,MO,ST LOUIS,261719,University Leadership Academy,KANSAS CITY,63.1578947368421,63.1578947368421,f,reject,f,reject,original_reject,
2901406,MEADOW HEIGHTS HIGH,MO,PATTON,262565,Meadow Heights High School,PATTON,100,84.44444444444444,t,auto_accept,f,accept,original_auto_accept,262565
2901108,MEADVILLE HIGH,MO,MEADVILLE,262160,Meadville High School,MEADVILLE,100,80,t,auto_accept,f,accept,original_auto_accept,262160
2901115,MEHLVILLE HIGH SCHOOL,MO,ST LOUIS,261920,Mehlville Senior High School,SAINT LOUIS,100,85.71428571428572,f,auto_accept,f,accept,original_auto_accept,261920
2901129,MERCER HIGH,MO,MERCER,262175,Mercer High School,MERCER,100,75.86206896551724,t,review,t,accept,rule_same_city_superset,262175
2903153,MET DAY TREATMENT CENTER,MO,WELLSTON,262352,Heartland Treatment Center,NEVADA,80,76,f,review,t,reject,rule_diff_city_no_subset,
2901976,METRO HIGH,MO,ST LOUIS,262994,Metro Academic And Classical High School,SAINT LOUIS,100,40,f,reject,f,reject,original_reject,
2901137,MEXICO HIGH,MO,MEXICO,262190,Mexico Senior High School,MEXICO,100,61.111111111111114,t,reject,f,reject,original_reject,
2901139,MIAMI HIGH,MO,AMORET,260045,Miami High School,AMORET,100,74.07407407407408,t,review,t,accept,rule_same_city_superset,260045
2900445,MID-BUCHANAN SR. HIGH,MO,FAUCETT,261210,East Buchanan High School,GOWER,78.78787878787878,66.66666666666667,f,reject,f,reject,original_reject,
2902224,MIDWAY HIGH,MO,CLEVELAND,261135,Cass-Midway R-I High School,CLEVELAND,100,57.89473684210527,t,reject,f,reject,original_reject,
2901144,Milan C-2 High School,MO,MILAN,262205,Milan High School,MILAN,100,89.47368421052632,t,auto_accept,f,accept,original_auto_accept,262205
2902767,MILLER CAREER ACADEMY,MO,ST LOUIS,263099,Miller Career Academy,SAINT LOUIS,100,100,f,auto_accept,f,accept,original_auto_accept,263099
2901148,MILLER HIGH,MO,MILLER,262210,Miller High School,MILLER,100,75.86206896551724,t,review,t,accept,rule_same_city_superset,262210
2902704,MINGO PUXICO TECHNICAL HIGH,MO,PUXICO,262714,Mingo Puxico Technical High School,PUXICO,100,88.52459016393442,t,auto_accept,f,accept,original_auto_accept,262714
2902893,MISSOURI EASTERN CORR CENTER,MO,PACIFIC,260270,Unitec Career Center,BONNE TERRE,62.5,54.16666666666667,f,reject,f,reject,original_reject,
2903038,MO School for the Blind - HS,MO,ST LOUIS,260120,Ava High School,AVA,84.61538461538461,48,f,reject,f,reject,original_reject,
2901156,MOBERLY AREA TECHNICAL CTR.,MO,MOBERLY,260881,Current River Area Vocational Technical,DONIPHAN,70,61.53846153846154,f,reject,f,reject,original_reject,
2901154,MOBERLY SR. HIGH,MO,MOBERLY,262230,Moberly Senior High School,MOBERLY,88.88888888888889,73.17073170731707,t,review,t,accept,rule_symmetric_tokens_same_city,262230
2903458,MOCA at Louisiana,MO,COLUMBIA,262025,Louisiana High School,LOUISIANA,69.23076923076923,63.1578947368421,f,reject,f,reject,original_reject,
2903228,MOCAP HIGH SCHOOL,MO,JEFFERSON CITY,260800,Cuba High School,CUBA,84.84848484848484,66.66666666666667,f,review,t,reject,rule_diff_city_weak_name,
2901162,MONETT HIGH,MO,MONETT,262240,Monett High School,MONETT,100,75.86206896551724,t,review,t,accept,rule_same_city_superset,262240
2901167,MONROE CITY R-I HIGH,MO,MONROE CITY,262245,Monroe City High School,MONROE CITY,88.88888888888889,79.06976744186046,t,review,t,accept,llm_claude_fable_5,262245
2901169,MONTGOMERY CO. HIGH,MO,MONTGOMERY CITY,262265,Montgomery County High School,MONTGOMERY CITY,90.9090909090909,76.59574468085107,t,review,t,accept,rule_symmetric_tokens_same_city,262265
2901175,MONTROSE HIGH,MO,MONTROSE,262270,Montrose High School,MONTROSE,100,78.78787878787878,t,review,t,accept,rule_same_city_superset,262270
2902131,MORGAN CO. HIGH,MO,VERSAILLES,263350,Morgan County High School,STOVER,88,71.7948717948718,f,review,t,reject,rule_diff_city_weak_name,
2902048,MORGAN CO. R-I HIGH,MO,STOVER,263350,Morgan County High School,STOVER,75.86206896551724,69.76744186046511,t,reject,f,reject,original_reject,
2901180,MOUND CITY HIGH,MO,MOUND CITY,262305,Mound City High School,MOUND CITY,100,81.08108108108108,t,auto_accept,f,accept,original_auto_accept,262305
2901189,MOUNT VERNON HIGH,MO,MOUNT VERNON,262325,Mount Vernon High School,MOUNT VERNON,100,80,t,auto_accept,f,accept,original_auto_accept,262325
2901182,MOUNTAIN GROVE HIGH,MO,MOUNTAIN GROVE,262310,Mountain Grove High School,MOUNTAIN GROVE,100,84.44444444444444,t,auto_accept,f,accept,original_auto_accept,262310
2902716,MT. VERNON TREATMENT CTR.,MO,MT VERNON,262352,Heartland Treatment Center,NEVADA,69.38775510204081,61.224489795918366,f,reject,f,reject,original_reject,
2903239,MURIEL BATTLE HIGH SCHOOL,MO,COLUMBIA,260120,Ava High School,AVA,84.61538461538461,65,f,review,t,reject,rule_diff_city_weak_name,
2901198,Naylor High School,MO,NAYLOR,262335,Naylor High School,NAYLOR,100,100,t,auto_accept,f,accept,original_auto_accept,262335
2901200,NEELYVILLE HIGH,MO,NEELYVILLE,262340,Neelyville High School,NEELYVILLE,100,81.08108108108108,t,auto_accept,f,accept,original_auto_accept,262340
2901209,NEOSHO HIGH,MO,NEOSHO,262350,Neosho Senior High School,NEOSHO,100,61.111111111111114,t,reject,f,reject,original_reject,
2901214,NEVADA HIGH,MO,NEVADA,262353,Nevada High School,NEVADA,100,75.86206896551724,t,review,t,accept,rule_same_city_superset,262353
2901217,NEVADA REGIONAL TECH.-CTR.,MO,NEVADA,261664,Northwest Regional Youth Center,KANSAS CITY,65.45454545454545,65.45454545454545,f,reject,f,reject,original_reject,
2901219,NEW BLOOMFIELD HIGH,MO,NEW BLOOMFIELD,262365,New Bloomfield High School,NEW BLOOMFIELD,100,84.44444444444444,t,auto_accept,f,accept,original_auto_accept,262365
2901265,NEW DAY - DAY TREATMENT,MO,HILLSBORO,262352,Heartland Treatment Center,NEVADA,69.23076923076923,55.319148936170215,f,reject,f,reject,original_reject,
2901223,New Franklin Middle-High,MO,NEW FRANKLIN,262385,New Franklin High School,NEW FRANKLIN,82.92682926829268,70.83333333333333,t,review,t,accept,rule_symmetric_tokens_same_city,262385
2901225,NEW HAVEN HIGH,MO,NEW HAVEN,262390,New Haven High School,NEW HAVEN,100,80,t,auto_accept,f,accept,original_auto_accept,262390
2902823,NEW HORIZONS ALTERNATIVE,MO,REEDS SPRING,261239,Grandview Alternative School,GRANDVIEW,62.857142857142854,61.53846153846154,f,reject,f,reject,original_reject,
2901492,NEW MADRID R-I TECH SKILLS CTR,MO,NEW MADRID,262400,New Madrid County Central High School,NEW MADRID,59.701492537313435,59.70149253731343,t,reject,f,reject,original_reject,
2901229,NEWBURG HIGH,MO,NEWBURG,262370,Newburg High School,NEWBURG,100,77.41935483870968,t,review,t,accept,rule_same_city_superset,262370
2901231,NEWTOWN-HARRIS HIGH,MO,NEWTOWN,262410,Newtown-Harris High School,NEWTOWN,100,84.44444444444444,t,auto_accept,f,accept,original_auto_accept,262410
2901233,NIANGUA HIGH,MO,NIANGUA,262415,Niangua High School,NIANGUA,100,77.41935483870968,t,review,t,accept,rule_same_city_superset,262415
2900752,NICHOLS CAREER CTR.,MO,JEFFERSON CITY,260270,Unitec Career Center,BONNE TERRE,73.6842105263158,73.6842105263158,f,reject,f,reject,original_reject,
2900424,NIXA HIGH,MO,NIXA,262420,Nixa High School,NIXA,100,72,t,review,t,accept,rule_same_city_superset,262420
2901234,Nodaway-Holt MS/HS,MO,GRAHAM,261215,Nodaway-Holt Junior-Senior High School,GRAHAM,94.11764705882354,76.92307692307692,t,review,t,accept,llm_claude_fable_5,261215
2901238,NORBORNE HIGH,MO,NORBORNE,262430,Norborne High School,NORBORNE,100,78.78787878787878,t,review,t,accept,rule_same_city_superset,262430
2901248,NORMANDY HIGH,MO,ST LOUIS,262440,Normandy Senior High School,SAINT LOUIS,100,65,f,review,t,reject,rule_diff_city_weak_name,
2901251,NORTH ANDREW HIGH,MO,ROSENDALE,262830,North Andrew High School,ROSENDALE,100,82.92682926829268,t,auto_accept,f,accept,original_auto_accept,262830
2901254,NORTH CALLAWAY HIGH,MO,KINGDOM CITY,260115,North Callaway High School,KINGDOM CITY,100,84.44444444444444,t,auto_accept,f,accept,original_auto_accept,260115
2902400,NORTH CENTRAL CAREER CTR.,MO,BETHANY,260270,Unitec Career Center,BONNE TERRE,68.18181818181819,68.18181818181819,f,reject,f,reject,original_reject,
2900100,NORTH CO. SR. HIGH,MO,BONNE TERRE,260845,North County High School,BONNE TERRE,76.92307692307692,75,t,reject,f,reject,original_reject,
2900741,NORTH DAVIESS HIGH,MO,JAMESON,261535,North Daviess High School,JAMESON,100,83.72093023255813,t,auto_accept,f,accept,original_auto_accept,261535
2901257,NORTH HARRISON HIGH,MO,EAGLEVILLE,260905,North Harrison High School,EAGLEVILLE,100,84.44444444444444,t,auto_accept,f,accept,original_auto_accept,260905
2901393,NORTH HIGH,MO,ST LOUIS,260845,North County High School,BONNE TERRE,100,58.82352941176471,f,reject,f,reject,original_reject,
2901284,NORTH KANSAS CITY HIGH,MO,KANSAS CITY,262445,North Kansas City High School,NORTH KANSAS CITY,100,86.27450980392157,f,auto_accept,f,accept,original_auto_accept,262445
2901194,NORTH NODAWAY JR.-SR. HIGH,MO,HOPKINS,261430,North Nodaway Junior-Senior High School,HOPKINS,85.71428571428571,76.19047619047619,t,review,t,accept,rule_symmetric_tokens_same_city,261430
2901431,NORTH PEMISCOT SR. HIGH,MO,WARDELL,263505,North Pemiscot Senior High School,WARDELL,92.6829268292683,80,t,auto_accept,f,accept,original_auto_accept,263505
2901297,NORTH PLATTE HIGH,MO,DEARBORN,260815,North Platte High School,DEARBORN,100,82.92682926829268,t,auto_accept,f,accept,original_auto_accept,260815
2903398,NORTH POINT HIGH SCHOOL,MO,WENTZVILLE,260845,North County High School,BONNE TERRE,89.36170212765957,72.34042553191489,f,review,t,reject,rule_diff_city_no_subset,
2901731,NORTH SHELBY HIGH,MO,SHELBYVILLE,263210,North Shelby High School,SHELBYVILLE,100,82.92682926829268,t,auto_accept,f,accept,original_auto_accept,263210
2901604,NORTH TECHNICAL,MO,FLORISSANT,261106,North Technical High School,FLORISSANT,100,71.42857142857143,t,review,t,accept,rule_same_city_superset,261106
2900860,NORTHEAST HIGH,MO,KANSAS CITY,260430,Northeast High School,CAIRO,100,80,f,review,t,reject,rule_diff_city_no_subset,
2901299,NORTHEAST HIGH,MO,CAIRO,260430,Northeast High School,CAIRO,100,80,t,auto_accept,f,accept,original_auto_accept,260430
2901191,NORTHEAST NODAWAY HIGH,MO,RAVENWOOD,262740,Northeast Nodaway High School,RAVENWOOD,100,86.27450980392157,t,auto_accept,f,accept,original_auto_accept,262740
2901695,NORTHEAST VERNON CO. R-I HIGH,MO,WALKER,263165,Northeast Vernon County High School,WALKER,85.71428571428571,79.36507936507937,t,review,t,accept,llm_claude_fable_5,263165
2902298,NORTHLAND CAREER CTR.,MO,PLATTE CITY,260270,Unitec Career Center,BONNE TERRE,65,65,f,reject,f,reject,original_reject,
2902632,NORTHVIEW,MO,FLORISSANT,260430,Northeast High School,CAIRO,40,40,f,reject,f,reject,original_reject,
2901309,NORTHWEST HIGH,MO,CEDAR HILL,261440,Northwest High School,HOUSE SPRINGS,100,80,f,review,t,reject,rule_diff_city_no_subset,
2900695,NORTHWEST HIGH,MO,HUGHESVILLE,261440,Northwest High School,HOUSE SPRINGS,100,80,f,review,t,reject,rule_diff_city_no_subset,
2901270,NORTHWEST REG. YOUTH CTR.,MO,KANSAS CITY,261664,Northwest Regional Youth Center,KANSAS CITY,85.18518518518519,85.18518518518519,t,review,t,accept,llm_claude_fable_5,261664
2901094,NORTHWEST TECHNICAL SCH.,MO,MARYVILLE,261106,North Technical High School,FLORISSANT,76,76,f,reject,f,reject,original_reject,
2901311,NORTHWESTERN HIGH,MO,MENDON,262170,Northwestern High School,MENDON,100,82.92682926829268,t,auto_accept,f,accept,original_auto_accept,262170
2901313,NORWOOD HIGH,MO,NORWOOD,262450,Norwood High School,NORWOOD,100,77.41935483870968,t,review,t,accept,rule_same_city_superset,262450
2901317,OAK GROVE HIGH,MO,OAK GROVE,262465,Oak Grove High School,OAK GROVE,100,80,t,auto_accept,f,accept,original_auto_accept,262465
2901286,OAK PARK HIGH,MO,KANSAS CITY,261667,Oak Park High School,KANSAS CITY,100,78.78787878787878,t,review,t,accept,rule_same_city_superset,261667
2901321,OAK RIDGE HIGH,MO,OAK RIDGE,262470,Oak Ridge High School,OAK RIDGE,100,80,t,auto_accept,f,accept,original_auto_accept,262470
2901118,OAKVILLE SR. HIGH,MO,ST LOUIS,263001,Oakville Senior High School,SAINT LOUIS,89.65517241379311,74.4186046511628,f,review,t,reject,rule_diff_city_no_subset,
2901325,ODESSA HIGH,MO,ODESSA,262475,Odessa Senior High School,ODESSA,100,61.111111111111114,t,reject,f,reject,original_reject,
2901327,ORAN HIGH SCHOOL,MO,ORAN,262485,Oran High School,ORAN,100,100,t,auto_accept,f,accept,original_auto_accept,262485
2901331,Orchard Farm High School,MO,ST. CHARLES,262848,Orchard Farm Senior High School,SAINT CHARLES,100,87.27272727272728,f,auto_accept,f,accept,original_auto_accept,262848
2901336,ORRICK HIGH,MO,ORRICK,262495,Orrick High School,ORRICK,100,75.86206896551724,t,review,t,accept,rule_same_city_superset,262495
