source_id,source_name,state,source_city,CEEB,nu_name,nu_city,name_score_set,name_score_sort,city_match,tier,needs_review,final_tier,decision_source,CEEB_final
A1501043,OUR LADY OF LOURDES ACADEMY,FL,MIAMI,101131,our lady of lourdes academy,MIAMI,100,100,t,auto_accept,f,accept,original_auto_accept,101131
A2300851,OXFORD ACADEMY OF THE EAST,FL,ST PETERSBURG,100179,img academy,BRADENTON,77.77777777777777,43.24324324324324,f,reject,f,reject,original_reject,
00258322,PENSACOLA CATHOLIC HIGH SCHOOL,FL,PENSACOLA,101375,Pensacola High School,PENSACOLA,100,82.35294117647058,t,auto_accept,f,accept,original_auto_accept,101375
A0901120,POTTERS WHEEL ACADEMY,FL,BRADENTON,100179,img academy,BRADENTON,77.77777777777777,50,t,reject,f,reject,original_reject,
A0900799,ROHR BAIS CHAYA ACADEMY,FL,TAMARAC,100179,img academy,BRADENTON,77.77777777777777,52.94117647058824,f,reject,f,reject,original_reject,
A0700643,SAFE HARBOR ACADEMY,FL,JACKSONVILLE,100179,img academy,BRADENTON,77.77777777777777,53.333333333333336,f,reject,f,reject,original_reject,
00258129,SANTA FE CATHOLIC HIGH SCHOOL,FL,LAKELAND,100005,Santa Fe High School,ALACHUA,100,81.63265306122449,f,review,t,reject,llm_claude_fable_5,
A0901149,SCORE AT THE TOP LEARNING CENTER - WELLINGTON,FL,WELLINGTON,102071,score at the top-palm bch gdns,PALM BEACH GARDENS,69.56521739130434,57.53424657534247,f,reject,f,reject,original_reject,
A2300893,SOUSA TUTOR,FL,COCONUT CREEK,100501,Sunset School,FORT LAUDERDALE,41.666666666666664,41.666666666666664,f,reject,f,reject,original_reject,
A0501202,SOUTHEASTERN CHRISTIAN ACADEMYN,FL,MIAMI,100777,seacoast christian academy,JACKSONVILLE,80.7017543859649,80.70175438596492,f,review,t,reject,llm_claude_fable_5,
00257205,ST BRENDAN CATHOLIC HIGH SCHOOL,FL,MIAMI,101731,tampa catholic high school,TAMPA,86.95652173913044,77.19298245614034,f,review,t,reject,llm_claude_fable_5,
A0501282,ST FRANCIS CATHOLIC ACADEMY,FL,GAINESVILLE,100611,st francis catholic high sch,GAINSVILLE,82.6086956521739,69.0909090909091,f,review,t,reject,rule_diff_city_weak_name,
A2101306,ST JAMES ACADEMY,FL,FORT PIERCE,101161,Mast Academy,MIAMI,78.57142857142857,78.57142857142857,f,reject,f,reject,original_reject,
A9501365,ST JOHN NEUMANN CATHOLIC HIGH SCHOOL,FL,NAPLES,101214,saint john neumann high school,NAPLES,100,85.71428571428572,t,auto_accept,f,accept,original_auto_accept,101214
01605275,ST JOHN PAUL II ACADEMY,FL,BOCA RATON,100179,img academy,BRADENTON,77.77777777777777,52.94117647058824,f,reject,f,reject,original_reject,
A0300953,ST JOHN PAUL II CATHOLIC HIGH SCHOOL,FL,TALLAHASSEE,101690,john paul ii catholic high sch,TALLAHASSEE,92.85714285714286,90.9090909090909,t,auto_accept,f,accept,original_auto_accept,101690
A2101278,ST JOSEPH ACADEMY,FL,ST AUGUSTINE,100179,img academy,BRADENTON,77.77777777777777,57.14285714285714,f,reject,f,reject,original_reject,
00258912,ST PETERSBURG CATHOLIC HIGH SCHOOL,FL,ST PETERSBURG,101523,Saint Petersburg Catholic Hs,ST PETERSBURG,100,100,t,auto_accept,f,accept,original_auto_accept,101523
00257533,ST THOMAS AQUINAS HIGH SCHOOL,FL,FORT LAUDERDALE,100475,saint thomas aquinas hs,FORT LAUDERDALE,100,100,t,auto_accept,f,accept,original_auto_accept,100475
A0700466,SYNERGY SCHOOL OF TOMORROW INC,FL,FORT PIERCE,100501,Sunset School,FORT LAUDERDALE,63.1578947368421,51.162790697674424,f,reject,f,reject,original_reject,
00259064,TAMPA CATHOLIC HIGH SCHOOL,FL,TAMPA,101731,tampa catholic high school,TAMPA,100,100,t,auto_accept,f,accept,original_auto_accept,101731
A9102066,THE HARID CONSERVATORY,FL,BOCA RATON,100361,conservatory prep senior high,DAVIE,70.58823529411765,66.66666666666667,f,reject,f,reject,original_reject,
A0301140,TRINITY CATHOLIC HIGH SCHOOL,FL,OCALA,101731,tampa catholic high school,TAMPA,86.95652173913044,81.4814814814815,f,review,t,reject,llm_claude_fable_5,
A2101396,U.S. INTERNATIONAL CHRISTIAN ACADEMY,FL,MIAMI,100788,trinity christian academy,JACKSONVILLE,80.95238095238095,73.33333333333334,f,review,t,reject,llm_claude_fable_5,
A2300949,WEINBAUM YESHIVA HIGH SCHOOL,FL,BOCA RATON,100815,Jay High School,JAY,84.61538461538461,51.162790697674424,f,reject,f,reject,original_reject,
A1390130,WESTERN GENERAL EDUCATION INC,FL,NORTH MIAMI,101066,Lindsey Hopkins Technical Education Center,MIAMI,61.971830985915496,50.70422535211267,f,reject,f,reject,original_reject,
A1901447,YESHIVA TIFERES TORAH OF BOCA RATON,FL,BOCA RATON,100164,boca raton preparatory school,BOCA RATON,59.375,50,t,reject,f,reject,original_reject,
AA001695,YESHIVA TORAS CHAIM,FL,NORTH MIAMI BEACH,100494,Northeast High School,OAKLAND PARK,50,50,f,reject,f,reject,original_reject,
A0700688,ACADEME OF THE OAKS,GA,DECATUR,111036,academy of the oaks,DECATUR,94.73684210526315,94.73684210526316,t,auto_accept,f,accept,original_auto_accept,111036
00296299,AQUINAS HIGH SCHOOL,GA,AUGUSTA,111255,Evans High School,EVANS,83.33333333333333,83.33333333333334,f,review,t,reject,llm_claude_fable_5,
A1701301,ATLANTA ADVENTIST ACADEMY,GA,DULUTH,110124,atlanta adventist academy,DULUTH,100,100,t,auto_accept,f,accept,original_auto_accept,110124
A9303095,BEN FRANKLIN ACADEMY,GA,ATLANTA,110134,ben franklin academy,ATLANTA,100,100,t,auto_accept,f,accept,original_auto_accept,110134
00296197,BENEDICTINE MILITARY SCHOOL,GA,SAVANNAH,112100,georgia military college hs,MILLEDGEVILLE,71.42857142857143,63.49206349206349,f,reject,f,reject,original_reject,
A0102864,BLESSED TRINITY CATHOLIC HIGH SCHOOL,GA,ROSWELL,112618,blessed trinity catholic hs,ROSWELL,100,100,t,auto_accept,f,accept,original_auto_accept,112618
A1501259,CRISTO REY ATLANTA JESUIT HIGH SCHOOL,GA,ATLANTA,110232,cristo rey atlanta jesuit hs,ATLANTA,100,100,t,auto_accept,f,accept,original_auto_accept,110232
A0740046,FAITH ACADEMY - ALL CAMPUSES,GA,LOGANVILLE,111848,faith academy,LOGANVILLE,100,66.66666666666667,t,review,t,accept,rule_same_city_superset,111848
A2300992,FAITH CHRISTIAN ACADEMY,GA,GRIFFIN,111848,faith academy,LOGANVILLE,100,72.22222222222221,f,review,t,reject,llm_claude_fable_5,
A2300994,FANNIN CHRISTIAN LEARNING CENTER,GA,BLUE RIDGE,110907,Sharp Learning Center,COVINGTON,83.33333333333333,56.60377358490566,f,reject,f,reject,original_reject,
00299879,GEORGIA-CUMBERLAND ACADEMY,GA,CALHOUN,111940,Georgia Academy For The Blind,MACON,73.17073170731707,72.72727272727273,f,reject,f,reject,original_reject,
A0102895,GREATER ATLANTA ADVENTIST ACADEMY,GA,ATLANTA,110124,atlanta adventist academy,DULUTH,100,86.20689655172413,f,auto_accept,f,accept,original_auto_accept,110124
A1501316,HALLIE TURNER PRIVATE SCHOOL,GA,COLUMBUS,110110,Turner County High School,ASHBURN,68.42105263157895,60.37735849056604,f,reject,f,reject,original_reject,
A2301021,MASONIC LEARNING CENTER AT MASONIC HOME OF GEORGIA,GA,MACON,110907,Sharp Learning Center,COVINGTON,83.33333333333333,50.70422535211267,f,reject,f,reject,original_reject,
A0501438,MONSIGNOR DONOVAN CATHOLIC HIGH SCHOOL,GA,ATHENS,110020,Cook High School,ADEL,81.48148148148148,55.55555555555556,f,reject,f,reject,original_reject,
A1901531,MOUNT VERNON PRESBYTERIAN,GA,ATLANTA,110189,mount vernon presbyterian sch,ATLANTA,100,91.66666666666666,t,auto_accept,f,accept,original_auto_accept,110189
A9303122,PAUL ANDERSON HIGH SCHOOL,GA,VIDALIA,110020,Cook High School,ADEL,81.48148148148148,63.41463414634146,f,reject,f,reject,original_reject,
A1300901,SOUTHWEST GEORGIA INSTITUTE FOR EDUCATIO,GA,ALBANY,111615,Bradwell Institute,HINESVILLE,66.66666666666666,41.379310344827594,f,reject,f,reject,original_reject,
00295932,ST PIUS X CATHOLIC HIGH SCHOOL,GA,ATLANTA,110226,Saint Pius X Catholic High Sch,ATLANTA,94.73684210526315,94.73684210526316,t,auto_accept,f,accept,original_auto_accept,110226
A9701335,"TEMIMA, THE RICHARD AND JEAN KATZ HIGH SCHOOL FOR",GA,ATLANTA,110020,Cook High School,ADEL,81.48148148148148,40.625,f,reject,f,reject,original_reject,
BB160891,THE NEW SCHOOL,GA,ATLANTA,110201,Dekalb School Of The Arts,ATLANTA,83.33333333333333,61.53846153846154,t,reject,f,reject,original_reject,
A1790215,THE NEW SCHOOL ATLANTA,GA,ATLANTA,110694,Atlanta Area School For The Deaf,CLARKSTON,90,74.07407407407408,f,review,t,reject,llm_claude_fable_5,
A0501468,THE WEBER SCHOOL,GA,ATLANTA,110196,weber school,ATLANTA,100,85.71428571428572,t,auto_accept,f,accept,original_auto_accept,110196
A0501472,YESHIVA OHR YISRAEL OF ATLANTA,GA,ATLANTA,112278,greater atlanta christian sch,NORCROSS,57.6271186440678,57.6271186440678,f,reject,f,reject,original_reject,
A2400064,YESHIVAH OHR YISRAEL,GA,ATLANTA,112718,Windsor Forest High School,SAVANNAH,47.82608695652174,47.82608695652174,f,reject,f,reject,original_reject,
00327503,HAWAIIAN MISSION ACADEMY,HI,HONOLULU,120246,hawaii technology academy,WAIPAHU,65.3061224489796,65.3061224489796,f,reject,f,reject,original_reject,
A0700796,HO'OMANA HOU SCHOOL,HI,KAUNAKAKAI,120025,Honokaa High School,HONOKAA,73.6842105263158,73.6842105263158,f,reject,f,reject,original_reject,
A2301075,MAUI LEARNING ACADEMY LLC,HI,WAILUKU,120139,le jardin academy,KAILUA,66.66666666666666,66.66666666666667,f,reject,f,reject,original_reject,
A0501482,PACIFIC BUDDHIST ACADEMY,HI,HONOLULU,120162,island pacfic academy,KAPOLEI,75.55555555555556,75.55555555555556,f,reject,f,reject,original_reject,
A1301414,BISHOP HEELAN CATHOLIC HIGH SCHOOL,IA,SIOUX CITY,164050,heelan high school,SIOUX CITY,100,69.23076923076923,t,review,t,accept,rule_same_city_superset,164050
00458139,DOWLING CATHOLIC HIGH SCHOOL,IA,WEST DES MOINES,160157,Cam High School,ANITA,84.61538461538461,65.11627906976744,f,review,t,reject,rule_diff_city_weak_name,
00459697,PELLA CHRISTIAN HIGH SCHOOL,IA,PELLA,163488,pella christian high school,PELLA,100,100,t,auto_accept,f,accept,original_auto_accept,163488
A1501696,TRINITY CHRISTIAN HIGH SCHOOL,IA,HULL,163488,pella christian high school,PELLA,87.5,75,f,review,t,reject,llm_claude_fable_5,
00459584,UNITY CHRISTIAN HIGH SCHOOL,IA,ORANGE CITY,163488,pella christian high school,PELLA,87.5,77.77777777777779,f,review,t,reject,llm_claude_fable_5,
A9901924,XAVIER HIGH SCHOOL,IA,CEDAR RAPIDS,160689,xavier high school,CEDAR RAPIDS,100,100,t,auto_accept,f,accept,original_auto_accept,160689
00330924,BISHOP KELLY HIGH SCHOOL,ID,BOISE,130041,bishop kelly high school,BOISE,100,100,t,auto_accept,f,accept,original_auto_accept,130041
00331407,GEM STATE ADVENTIST ACADEMY,ID,CALDWELL,130176,Eagle Academy,EAGLE,70,55.00000000000001,f,reject,f,reject,original_reject,
A1992114,ONE STONE,ID,BOISE,130061,ambrose school,MERIDIAN,43.47826086956522,43.47826086956522,f,reject,f,reject,original_reject,
A1901626,ACADEMY HIGH,IL,CHAMPAIGN,140629,Academy Of Comm And Tech Charter High School,CHICAGO,100,42.85714285714286,f,reject,f,reject,original_reject,
A1501536,AGAPE CHRISTIAN HIGH SCHOOL,IL,MARION,141983,Unity Christian High School,FULTON,87.5,77.77777777777779,f,review,t,reject,llm_claude_fable_5,
00347133,ALLEMAN HIGH SCHOOL,IL,ROCK ISLAND,143720,alleman high school,ROCK ISLAND,100,100,t,auto_accept,f,accept,original_auto_accept,143720
00345748,ALTHOFF CATHOLIC HIGH SCHOOL,IL,BELLEVILLE,140251,althoff catholic high school,BELLEVILLE,100,100,t,auto_accept,f,accept,original_auto_accept,140251
00348002,AURORA CENTRAL CATHOLIC HIGH SCHOOL,IL,AURORA,140454,Central High School,BURLINGTON,100,70.37037037037037,f,review,t,reject,rule_diff_city_weak_name,
A1501543,BEACON ACADEMY,IL,EVANSTON,141852,beacon academy,EVANSTON,100,100,t,auto_accept,f,accept,original_auto_accept,141852
00347825,BOYLAN CATHOLIC H. S.,IL,ROCKFORD,143697,boylan catholic high school,ROCKFORD,100,100,t,auto_accept,f,accept,original_auto_accept,143697
00344948,BR RICE HIGH SCHOOL,IL,CHICAGO,140682,brother rice high school,CHICAGO,91.42857142857143,88.37209302325581,t,auto_accept,f,accept,original_auto_accept,140682
00346865,CENTRAL CATHOLIC HIGH SCHOOL,IL,BLOOMINGTON,140454,Central High School,BURLINGTON,100,80.85106382978724,f,review,t,reject,llm_claude_fable_5,
A2301108,CHESTERTON ACADEMY OF THE IMMACULATE HEART,IL,VOLO,140111,epic academy,CHICAGO,73.6842105263158,40.74074074074075,f,reject,f,reject,original_reject,
BB060759,CHICAGO HOPE ACADEMY,IL,CHICAGO,140690,Chicago Discovery Academy High School,CHICAGO,85.71428571428571,63.1578947368421,t,reject,f,reject,original_reject,
A9701382,CHRIST LUTHERAN HIGH SCHOOL,IL,BUCKLEY,144186,faith lutheran high school,MARENGO,86.95652173913044,86.79245283018868,f,review,t,reject,llm_claude_fable_5,
A0501535,CHRIST OUR ROCK LUTHERAN HIGH SCHOOL,IL,CENTRALIA,144186,faith lutheran high school,MARENGO,86.95652173913044,74.19354838709677,f,review,t,reject,llm_claude_fable_5,
A9901751,CHRIST OUR SAVIOR LUTHERAN HIGH SCHOOL,IL,EVANSVILLE,144186,faith lutheran high school,MARENGO,86.95652173913044,71.875,f,review,t,reject,rule_diff_city_weak_name,
A0901423,CHRIST THE KING JESUIT COLLEGE PREPARATORY SCHOOL,IL,CHICAGO,141382,Payton College Preparatory High School,CHICAGO,81.25,68.96551724137932,t,review,t,reject,llm_claude_fable_5,
BB020958,CORNERSTONE ACADEMY,IL,OAK PARK,141380,Simeon Career Academy,CHICAGO,75,75,f,reject,f,reject,original_reject,
A9701385,CRISTO REY JESUIT HIGH SCHOOL,IL,CHICAGO,141055,Senn High School,CHICAGO,81.48148148148148,48.88888888888889,t,reject,f,reject,original_reject,
A1990348,CRISTO REY ST. MARTIN,IL,WAUKEGAN,141347,noble st charter-comer prep,CHICAGO,55.319148936170215,55.319148936170215,f,reject,f,reject,original_reject,
00344926,DE LA SALLE INSTITUTE - INSTITUTE CAMPUS,IL,CHICAGO,140765,de la salle institute,CHICAGO,100,71.1864406779661,t,review,t,accept,rule_same_city_superset,140765
00342907,DEPAUL COLLEGE PREP,IL,CHICAGO,140850,depaul college prep,CHICAGO,100,100,t,auto_accept,f,accept,original_auto_accept,140850
00351751,FASMAN YESHIVA HIGH SCHOOL,IL,SKOKIE,141055,Senn High School,CHICAGO,81.48148148148148,61.904761904761905,f,reject,f,reject,original_reject,
A1901681,FATHER MCGIVNEY CATHOLIC H S,IL,GLEN CARBON,142355,routt catholic high school,JACKSONVILLE,86.95652173913044,67.74193548387098,f,review,t,reject,rule_diff_city_weak_name,
00341958,FENWICK HIGH SCHOOL,IL,OAK PARK,143240,fenwick high school,OAK PARK,100,100,t,auto_accept,f,accept,original_auto_accept,143240
00345395,GIBAULT CATHOLIC,IL,WATERLOO,142355,routt catholic high school,JACKSONVILLE,66.66666666666666,57.14285714285714,f,reject,f,reject,original_reject,
A9102419,HANNA SACKS BAIS YAAKOV HIGH SCHOOL,IL,CHICAGO,141055,Senn High School,CHICAGO,81.48148148148148,47.05882352941176,t,reject,f,reject,original_reject,
00339712,HOLY TRINITY HIGH SCHOOL,IL,CHICAGO,143650,trinity high school,RIVER FOREST,100,88.37209302325581,f,auto_accept,f,accept,original_auto_accept,143650
BB220306,HOPEWELL CAREER ACADEMY - JOILET,IL,JOLIET,141380,Simeon Career Academy,CHICAGO,80,66.66666666666667,f,review,t,reject,rule_diff_city_weak_name,
01605479,IC CATHOLIC PREP,IL,ELMHURST,141800,immaculate conc catholic prep,ELMHURST,89.65517241379311,71.11111111111111,t,review,t,accept,llm_claude_fable_5,141800
00354774,IDA CROWN JEWISH ACADEMY,IL,SKOKIE,140111,epic academy,CHICAGO,73.6842105263158,55.55555555555556,f,reject,f,reject,original_reject,
A9102442,JOLIET CATHOLIC ACADEMY,IL,JOLIET,142380,joliet catholic academy,JOLIET,100,100,t,auto_accept,f,accept,original_auto_accept,142380
00343412,JOSEPHINUM ACADEMY OF THE SACRED HEART,IL,CHICAGO,140111,epic academy,CHICAGO,73.6842105263158,48,t,reject,f,reject,original_reject,
BB100743,KESHET HIGH SCHOOL,IL,SKOKIE,143700,East High School,ROCKFORD,88.23529411764706,64.70588235294117,f,reject,f,reject,original_reject,
00353078,LAKE FOREST ACADEMY,IL,LAKE FOREST,142525,lake forest academy,LAKE FOREST,100,100,t,auto_accept,f,accept,original_auto_accept,142525
00343423,LEO CATHOLIC HIGH SCHOOL,IL,CHICAGO,142355,routt catholic high school,JACKSONVILLE,90.9090909090909,88,f,auto_accept,f,accept,original_auto_accept,142355
00341211,LOYOLA ACADEMY,IL,WILMETTE,140111,epic academy,CHICAGO,73.6842105263158,61.53846153846154,f,reject,f,reject,original_reject,
A9102354,LUBAVITCH GIRLS HIGH SCHOOL,IL,CHICAGO,141055,Senn High School,CHICAGO,81.48148148148148,51.162790697674424,t,reject,f,reject,original_reject,
02025704,LUTHERAN HIGH SCHOOL,IL,SPRINGFIELD,144463,metro east lutheran hs,EDWARDSVILLE,100,78.43137254901961,f,review,t,reject,llm_claude_fable_5,
00347676,MARIAN CENTRAL CATHOLIC HIGH SCHOOL,IL,WOODSTOCK,140454,Central High School,BURLINGTON,100,70.37037037037037,f,review,t,reject,rule_diff_city_weak_name,
00348024,MARMION ACADEMY,IL,AURORA,140178,marmion academy,AURORA,100,100,t,auto_accept,f,accept,original_auto_accept,140178
00348716,MARQUETTE CATHOLIC HIGH SCHOOL,IL,ALTON,140035,marquette catholic high school,ALTON,100,100,t,auto_accept,f,accept,original_auto_accept,140035
00345635,MATER DEI HIGH SCHOOL,IL,BREESE,142695,Dee-Mack High School,MACKINAW,82.92682926829268,82.92682926829268,f,review,t,reject,llm_claude_fable_5,
A2301146,MECHINAS NER NAFTALI,IL,LINCOLNWOOD,140721,chicago mathematics-science ac,CHICAGO,48,48,f,reject,f,reject,original_reject,
A1901755,MESIVTA SHAAREI ADIRIM,IL,SKOKIE,142268,North Shore Academy,HIGHLAND PARK,48.78048780487805,48.78048780487805,f,reject,f,reject,original_reject,
A0901457,MISERICORDIA SCHOOL,IL,CHICAGO,140650,American School,LANSING,76.47058823529412,76.47058823529412,f,reject,f,reject,original_reject,
BB000505,MOTHER MCAULEY LIBERAL ARTS HIGH SCHOOL,IL,CHICAGO,141055,Senn High School,CHICAGO,81.48148148148148,40,t,reject,f,reject,original_reject,
00343048,MOUNT CARMEL HIGH SCHOOL,IL,CHICAGO,143040,Mount Carmel High School,MOUNT CARMEL,100,100,f,auto_accept,f,accept,original_auto_accept,143040
00342656,NAZARETH ACADEMY,IL,LA GRANGE PARK,142485,nazareth academy,LA GRANGE PARK,100,100,t,auto_accept,f,accept,original_auto_accept,142485
00347712,NEWMAN CENTRAL CATHOLIC HIGH SCHOOL,IL,STERLING,140454,Central High School,BURLINGTON,100,70.37037037037037,f,review,t,reject,rule_diff_city_weak_name,
00344427,OUR LADY OF TEPEYAC HIGH SCHOOL,IL,CHICAGO,141055,Senn High School,CHICAGO,81.48148148148148,55.319148936170215,t,reject,f,reject,original_reject,
00347304,PEORIA NOTRE DAME HIGH SCHOOL,IL,PEORIA,143435,Peoria High School,PEORIA,100,76.59574468085107,t,review,t,accept,rule_same_city_superset,143435
00346763,PROVIDENCE CATHOLIC HIGH SCHOOL,IL,NEW LENOX,142375,providence catholic hs,NEW LENOX,100,100,t,auto_accept,f,accept,original_auto_accept,142375
00341222,REGINA DOMINICAN HS,IL,WILMETTE,144407,regina dominican high school,WILMETTE,100,100,t,auto_accept,f,accept,original_auto_accept,144407
00343875,RESURRECTION COLLEGE PREP HIGH SCHOOL,IL,CHICAGO,140901,Hope College Prep High School,CHICAGO,90.56603773584905,75.75757575757575,t,review,t,reject,llm_claude_fable_5,
A0103067,ROCHELLE ZELL JEWISH HIGH SCHOOL,IL,DEERFIELD,143009,rochelle zell jewish high sch,DEERFIELD,95.08196721311475,95.08196721311475,t,auto_accept,f,accept,original_auto_accept,143009
00348046,ROSARY HIGH SCHOOL,IL,AURORA,140182,rosary high school,AURORA,100,100,t,auto_accept,f,accept,original_auto_accept,140182
00348363,ROUTT CATHOLIC HIGH SCHOOL,IL,JACKSONVILLE,142355,routt catholic high school,JACKSONVILLE,100,100,t,auto_accept,f,accept,original_auto_accept,142355
00348829,SACRED HEART GRIFFIN HIGH SCHOOL,IL,SPRINGFIELD,143965,sacred heart griffin hs,SPRINGFIELD,100,100,t,auto_accept,f,accept,original_auto_accept,143965
BB911477,SOUTH CENTRAL COMMUNITY SERVICES - SOUTH SHORE,IL,CHICAGO,140190,Central Community High School,BREESE,73.91304347826087,65.75342465753424,f,reject,f,reject,original_reject,
00348942,ST ANTHONY HIGH SCHOOL,IL,EFFINGHAM,140495,Canton High School,CANTON,85,85,f,review,t,reject,llm_claude_fable_5,
00347166,ST BEDE ACADEMY,IL,PERU,143465,saint bede academy,PERU,100,100,t,auto_accept,f,accept,original_auto_accept,143465
00348217,ST EDWARD CENTRAL CATHOLIC HIGH SCHOOL,IL,ELGIN,140454,Central High School,BURLINGTON,100,66.66666666666667,f,review,t,reject,rule_diff_city_weak_name,
00341368,ST FRANCIS DE SALES HIGH SCHOOL,IL,CHICAGO,141055,Senn High School,CHICAGO,81.48148148148148,55.319148936170215,t,reject,f,reject,original_reject,
00346785,ST FRANCIS HIGH SCHOOL,IL,WHEATON,141055,Senn High School,CHICAGO,81.48148148148148,68.42105263157895,f,review,t,reject,rule_diff_city_weak_name,
01601838,ST IGNATIUS COLLEGE PREP,IL,CHICAGO,141170,saint ignatius college prep,CHICAGO,100,100,t,auto_accept,f,accept,original_auto_accept,141170
00344755,ST LAURENCE H.S.,IL,BURBANK,143237,saint laurence high school,BURBANK,100,100,t,auto_accept,f,accept,original_auto_accept,143237
00339825,ST RITA OF CASCIA HIGH SCHOOL,IL,CHICAGO,141055,Senn High School,CHICAGO,81.48148148148148,57.77777777777777,t,reject,f,reject,original_reject,
A9303202,THE CHICAGO ACADEMY FOR THE ARTS,IL,CHICAGO,140627,chicago academy for arts,CHICAGO,100,85.71428571428572,t,auto_accept,f,accept,original_auto_accept,140627
A0103176,THE HIGH SCHOOL OF SAINT THOMAS MORE,IL,CHAMPAIGN,140599,high school saint thomas more,CHAMPAIGN,100,88.13559322033898,t,auto_accept,f,accept,original_auto_accept,140599
A2101694,THRESHOLDS,IL,CHICAGO,140110,Arthur High School,ARTHUR,50,50,f,reject,f,reject,original_reject,
00342146,TRINITY HIGH SCHOOL,IL,CHICAGO,143650,trinity high school,RIVER FOREST,100,100,f,auto_accept,f,accept,original_auto_accept,143650
A2101701,UNITY CHRISTIAN ACADEMY,IL,SOUTH HOLLAND,143211,christian heritage academy,NORTHFIELD,85,81.63265306122449,f,review,t,reject,llm_claude_fable_5,
A0700871,VALOR JR SR HIGH SCHOOL,IL,FLANAGAN,141970,aquin cntrl catholic jr-sr hs,FREEPORT,85,55.73770491803278,f,reject,f,reject,original_reject,
A1501655,WOLCOTT SCHOOL,IL,CHICAGO,141850,roycemore school,EVANSTON,66.66666666666666,40,f,reject,f,reject,original_reject,
00342623,WOODLANDS ACADEMY OF THE SACRED HEART,IL,LAKE FOREST,140111,epic academy,CHICAGO,73.6842105263158,40.816326530612244,f,reject,f,reject,original_reject,
A1992195,YESHIVA GEDOLA OF THE MIDWEST/YESHIVA EITZ CHAIM,IL,CHICAGO,142735,Midwest Central High School,MANITO,50.74626865671642,42.666666666666664,f,reject,f,reject,original_reject,
A2400073,YESHIVAS KESSER YONAH,IL,CHICAGO,140097,John Hersey High School,ARLINGTON HEIGHTS,45.45454545454545,45.45454545454546,f,reject,f,reject,original_reject,
BB060784,YESHIVAS MEOR HATORAH OF CHICAGO,IL,CHICAGO,140935,latin school of chicago,CHICAGO,60.60606060606061,58.18181818181818,t,reject,f,reject,original_reject,
00423376,ANDREAN HIGH SCHOOL,IN,MERRILLVILLE,151225,andrean high school,MERRILLVILLE,100,100,t,auto_accept,f,accept,original_auto_accept,151225
A0301418,BAIS YAAKOV HIGH SCHOOL OF INDIANA,IN,SOUTH BEND,151647,Avon High School,AVON,81.48148148148148,52,f,reject,f,reject,original_reject,
00422689,BISHOP DWENGER HIGH SCHOOL,IN,FORT WAYNE,151082,bishop dwenger high school,FORT WAYNE,100,100,t,auto_accept,f,accept,original_auto_accept,151082
00422703,BISHOP LUERS HIGH SCHOOL,IN,FORT WAYNE,151654,bishop chatard high school,INDIANAPOLIS,85.71428571428571,72,f,review,t,reject,llm_claude_fable_5,
01901514,BREBEUF JESUIT PREPARATORY SCHOOL,IN,INDIANAPOLIS,151653,brebeuf jesuit preparatory sch,INDIANAPOLIS,95.23809523809524,95.23809523809523,t,auto_accept,f,accept,original_auto_accept,151653
02159782,CONCORDIA LUTHERAN HIGH SCHOOL,IN,FORT WAYNE,151095,concordia lutheran high school,FORT WAYNE,100,100,t,auto_accept,f,accept,original_auto_accept,151095
A9701461,COVENANT CHRISTIAN HIGH SCHOOL,IN,INDIANAPOLIS,151662,covenant christian high school,INDIANAPOLIS,100,100,t,auto_accept,f,accept,original_auto_accept,151662
BB161111,"CROSSING NATIONAL, INC",IN,ELKHART,151700,international school indiana,INDIANAPOLIS,53.06122448979592,53.06122448979591,f,reject,f,reject,original_reject,
A1901910,DEPAUL ACADEMY,IN,SOUTH BEND,152680,oldenburg academy,OLDENBURG,70.96774193548387,70.96774193548387,f,reject,f,reject,original_reject,
A0301470,GATEWAY WOODS SCHOOL,IN,LEO,150447,Options Charter School,CARMEL,66.66666666666666,47.61904761904761,f,reject,f,reject,original_reject,
A1901924,GOOD NEWS ACADEMY,IN,REELSVILLE,152680,oldenburg academy,OLDENBURG,64.70588235294117,64.70588235294117,f,reject,f,reject,original_reject,
A2301191,GREENWOOD CHRISTIAN ACADEMY HIGH SCHOOL,IN,GREENWOOD,151391,greenwood christian academy,GREENWOOD,100,81.81818181818181,t,auto_accept,f,accept,original_auto_accept,151391
00352187,ILLIANA CHRISTIAN HIGH SCHOOL,IN,DYER,151662,covenant christian high school,INDIANAPOLIS,84,71.1864406779661,f,review,t,reject,rule_diff_city_weak_name,
00426901,INDIANA ACADEMY,IN,CICERO,152474,Indiana Academy For Science Math And Humanities,MUNCIE,100,48.38709677419355,f,reject,f,reject,original_reject,
A1901938,KINWELL ACADEMY INC,IN,MARION,152680,oldenburg academy,OLDENBURG,58.333333333333336,50,f,reject,f,reject,original_reject,
01902325,LA LUMIERE SCHOOL,IN,LAPORTE,151992,la lumiere school,LA PORTE,100,100,f,auto_accept,f,accept,original_auto_accept,151992
00424201,LUTHERAN HIGH SCHOOL OF INDIANAPOLIS,IN,INDIANAPOLIS,151716,lutheran high sch indianapolis,INDIANAPOLIS,92.85714285714286,90.9090909090909,t,auto_accept,f,accept,original_auto_accept,151716
