school_id,school_name,address,city,state,zip,county,sector,charter,total_enrollment,enrollment_9_12,grad_rate_2021,crdc_ap_courses,ib_flag_v2,crdc_fte_counselors,county_median_hh_income,county_pct_child_poverty_saipe,nces_id_12,ceeb,rigor_tier_v4,audit_note
0403629,NAVIT - Northland Pioneer College SCC,1611 S MAIN ST,SNOWFLAKE,AZ,85937,Navajo County,public,2-No,0,0,,,,,54606,31.4,040019703629,,,
0403632,NAVIT - Northland Pioneer College LCC,1400 E THIRD ST,WINSLOW,AZ,86047,Navajo County,public,2-No,0,0,,,,,54606,31.4,040019703632,,,
0402238,NAVIT - NAVIT Courses,1320 E THORNTON RD,SHOW LOW,AZ,85901,Navajo County,public,2-No,0,0,,,,,54606,31.4,040019702238,,,
0403631,NAVIT - Gila Community College,201 N MUD SPRINGS RD,PAYSON,AZ,85541,Gila County,public,2-No,0,0,,,,,61986,26.8,040019703631,,,
0403781,Music Mountain Academy,403 Diamond Creek Road,Peach Springs,AZ,86434,Mohave County,public,2-No,0,0,,,0.0,0,57684,20.2,040612003781,030521,Average,
0403601,MIJTED - Yavapai College Prescott Valley,6955 PANTHER PATH,PRESCOTT VLY,AZ,86314,Yavapai County,public,2-No,0,0,,,,,,,,,,
0403610,MIJTED - Yavapai College Agribusiness & Technology Center,2275 Old Home Manor Dr,Chino Valley,AZ,86323,Yavapai County,public,2-No,0,0,,,,,,,,,,
0402974,MIJTED - Ashfork High School,46999 N 5th Street,Ash Fork,AZ,86320,Yavapai County,public,2-No,0,0,,,,,69613,9.9,040077202974,030000,Average,
0403628,MICTED - Culinary,1989 Wineglass Drive,Prescott,AZ,86301,Yavapai County,public,2-No,0,0,,,,,69613,9.9,040077203628,,,
0403017,EVIT - Combs High School,2505 E GERMANN RD,San Tan Valley,AZ,85140,Pinal County,public,2-No,0,0,,,,,80266,11.8,040973103017,030000,Average,
0403778,Coldwater Academy,530 E RILEY DR,AVONDALE,AZ,85323,Maricopa County,public,2-No,0,0,,2,0.0,1,89300,12.4,040045003778,,,
0403670,CVIT - Central Campus CAC Aravaipa,80440 E ARAVAIPA RD,WINKELMAN,AZ,85192,Pinal County,public,2-No,0,0,,,,,,,,,,
0402944,CAVIAT - CCC Central Campus,2800 S LONE TREE RD,FLAGSTAFF,AZ,86005,Coconino County,public,2-No,0,0,,,,,72966,16,040034702944,,,
0610996,North Orange County ROP,385 North Muller St.,Anaheim,CA,92801,Orange County,public,2-No,0,0,,,,,116289,11.1,060012110996,,,
0611011,Plumas County ROP,50 Church St.,Quincy,CA,95971,Plumas County,public,2-No,0,0,,,,,,,,,,
0611035,Riverside County ROP,3939 13th St.,Riverside,CA,92502,Riverside County,public,2-No,0,0,,,,,93074,10.6,060009411035,,,
1600788,PORTNEUF VALLEY TECHNICAL AND CAREER CENTER,4200 HAWTHORNE ROAD,POCATELLO,ID,83201,Bannock County,public,2-No,0,0,,,,,66499,10.1,160264000788,,,
1600790,IDAHO CENTER OF ADVANCED TECHNOLOGY,1303 EAST GREENHURST,NAMPA,ID,83686,Canyon County,public,2-No,0,0,,,,,,,,,,
1600789,ADA PROFESSIONAL-TECHNICAL CENTER,1900 WEST PINE,MERIDIAN,ID,83642,Ada County,public,2-No,0,0,,,,,,,,,,
1601119,A Neil DeAtley Career Technical Education Center,3125 CECIL ANDRUS WAY,LEWISTON,ID,83501,Nez Perce County,public,2-No,0,0,,,,,72599,10.4,160186001119,,,
1304670,Muscogee Education Transition Center,2601 Cross Country Dr Bldg F,Columbus,GA,31906,Muscogee County,public,2-No,0,0,,,,,,,,,,
1304669,Department of Juvenile Justice Bibb ETC,4160 Riggins Mill Rd,Macon,GA,31217,Bibb County,public,2-No,0,0,,,,,51234,30.8,130002604669,,,
1304668,DJJ Chatham Multi Service Center,1149 Cornell Ave,Savannah,GA,31406,Chatham County,public,2-No,0,0,,,,,71097,19.6,130002604668,,,
1207647,WASHINGTON INSTITUTE FOR SPECIALIZED EDUCATION,680 2ND ST,CHIPLEY,FL,32428,Washington County,public,2-No,0,0,50,,,,58210,19.6,120201007647,,,
1207918,WALTON COUNTY JAIL PROGRAM,145 S PARK ST,DEFUNIAK SPRINGS,FL,32435,Walton County,public,2-No,0,0,,,,0,81986,14.6,120198007918,,,
1207804,UNION VIRTUAL FRANCHISE,55 SW 6TH ST,LAKE BUTLER,FL,32054,Union County,public,2-No,0,0,,,,,64146,17.9,120189007804,,,
1210688,TBD,901 W. WEBSTER AVE,WINTER PARK,FL,32789,Orange County,public,2-No,0,0,,,,,79719,16.1,120144010688,,,
1201861,SUNCOAST TECHNICAL COLLEGE,4748 BENEVA RD,SARASOTA,FL,34233,Sarasota County,public,2-No,0,0,,,,,,,,,,
1208811,STRIVE ACADEMY,301 4TH ST SW,LARGO,FL,33770,Pinellas County,public,2-No,0,0,,,,0,72646,14.2,120156008811,100046,,
1201944,RIVEROAK TECHNICAL COLLEGE,415 PINEWOOD DR SW,LIVE OAK,FL,32064,Suwannee County,public,2-No,0,0,,,0.0,0,56658,28.4,120183001944,,,
1202257,RADFORD M LOCKLIN TECHNICAL COLLEGE,5330 BERRYHILL RD,MILTON,FL,32570,Santa Rosa County,public,2-No,0,0,,,0.0,11.53,91922,12.5,120165002257,,,
1204180,POLK VIRTUAL FRANCHISE,604 S CENTRAL AVE,LAKELAND,FL,33815,Polk County,public,2-No,0,0,,,0.0,5,65978,17.3,120159004180,,,
1207968,P. K. YONGE VIRTUAL FRANCHISE,1200 SW 6TH ST,GAINESVILLE,FL,32601,Alachua County,public,2-No,0,0,,,,,61949,19.8,120201507968,,,
1200075,NORTH FLORIDA TECHNICAL COLLEGE,609 N ORANGE ST,STARKE,FL,32091,Bradford County,public,2-No,0,0,,,,,63050,28.4,120012000075,,,
1207019,NASSAU ADULT AND CAREER CENTER,1201 ATLANTIC AVE,FERNANDINA BEACH,FL,32034,Nassau County,public,2-No,0,0,,,,,89804,10.1,120135007019,,,
1205622,MONROE JUVENILE DETENTION CENTER,5501 COLLEGE RD,KEY WEST,FL,33040,Monroe County,public,2-No,0,0,,,,,87738,14.5,120132005622,,,
1208937,MONROE COUNTY DETENTION CENTER,5501 COLLEGE RD,KEY WEST,FL,33040,Monroe County,public,2-No,0,0,,,,,87738,14.5,120132008937,,,
1208362,METRO WEST DETENTION FACILITY,13850 NW 41ST ST,MIAMI,FL,33178,Miami-Dade County,public,2-No,0,0,,,,,71753,16,120039008362,,,
1600920,JCC - ST ANTHONY,2220 EAST 600 NORTH,ST ANTHONY,ID,83445,Fremont County,public,2-No,0,0,,,,0,72683,13.4,160001600920,,,
1706709,ACDC Penniman,300 Annunciation Ct,Cahokia,IL,62206,St. Clair County,public,2-No,0,0,,,,,73854,15.8,170804006709,,,
0611410,San Francisco County ROP,750 25th Ave.,San Francisco,CA,94121,San Francisco County,public,2-No,0,0,,,,,,,,,,
1706783,ALOP,44W625 Plato Rd # R,Burlington,IL,60109,Kane County,public,2-No,0,0,,,,,103163,8.5,170019106783,,,
1706950,College and Career Education Cent,4151 Samuelson Rd,Rockford,IL,61109,Winnebago County,public,2-No,0,0,,,,,65837,19.7,173451006950,,,
1706576,Champaign Co Detention Center,400 Art Bartell Rd,Urbana,IL,61802,Champaign County,public,2-No,0,0,,,,,63683,14,173996006576,,,
1700833,Central School Program,355 E Chicago St,Elgin,IL,60120,Kane County,public,2-No,0,0,,,0.0,0,103163,8.5,171371000833,140454,Demanding,
1706853,Central Illinois Bridge Academy,2000 Jacobssen Dr,Normal,IL,61761,McLean County,public,2-No,0,0,,,,,79905,8,170017706853,,,
1706583,Center for Alternative Learning,1601 Wentworth Ave,Calumet City,IL,60409,Cook County,public,2-No,0,0,,,0.0,0,83498,17.3,173894006583,144323,,
1706579,Center for Academics and Technolo,1605 Wentworth,Calumet City,IL,60409,Cook County,public,2-No,0,0,,,0.0,1,83498,17.3,173894006579,,,
1706817,Career Educ Assoc of N Central IL,300 Heart Blvd,Loves Park,IL,61111,Winnebago County,public,2-No,0,0,,,,,,,,,,
1706822,Career Center of Southern IL,6137 Beck Rd,Red Bud,IL,62278,Monroe County,public,2-No,0,0,,,,,,,,,,
1706790,Career & Tech Educ Consortium,2037 W Galena Ave,Freeport,IL,61032,Stephenson County,public,2-No,0,0,,,,,,,,,,
1706795,Capital Area Career Center,2201 Toronto Rd,Springfield,IL,62712,Sangamon County,public,2-No,0,0,,,,,,,,,,
1706297,Camelot Safe Academy School,7877 S Coles Ave,Chicago,IL,60649,Cook County,public,2-No,0,0,,,0.0,0,83498,17.3,170993006297,,,
1706903,Bridges Program ALOP,34090 N Almond Rd,Gurnee,IL,60031,Lake County,public,2-No,0,0,,,,,110416,8.3,170019306903,,,
1706775,Bridges Adult Transition Center,4700 W Chase Ave,Lincolnwood,IL,60712,Cook County,public,2-No,0,0,,,,,,,,,,
1706953,Beyond One Barb Transition Center,530 Charter St,Dekalb,IL,60115,DeKalb County,public,2-No,0,0,,,,,,,,,,
1706554,B H R A Cooperative HS,17268 E 2750 North Rd,Bismarck,IL,61814,Vermilion County,public,2-No,0,0,,,0.0,1,56877,26,170143306554,,,
1706022,Adams County RSSP,1416 Maine St,Quincy,IL,62301,Adams County,public,2-No,0,0,,,0.0,0,66220,12.7,170016206022,,,
1705082,Adams Co Juvenile Detention Cntr,200 N 52nd St,Quincy,IL,62305,Adams County,public,2-No,0,0,,,,0,66220,12.7,173300005082,,,
1706156,Academic Behavior&Community Acad,1416 Maine St,Quincy,IL,62301,Adams County,public,2-No,0,0,,,0.0,0,66220,12.7,170016206156,,,
1702440,ASSIST TAOEP 12,407 S Whittle Ave,Olney,IL,62450,Richland County,public,2-No,0,0,,,0.0,0,62455,13.5,170017302440,,,
1706215,ASSIST RSSP 12,407 S Whittle Ave,Olney,IL,62450,Richland County,public,2-No,0,0,,,0.0,1,62455,13.5,170017306215,,,
1703208,ARC,409 Hardin Ave Fl 3,Jacksonville,IL,62650,Morgan County,public,2-No,0,0,,,0.0,0,66306,14,170016203208,,,
1202452,MARCHMAN TECHNICAL COLLEGE HS,7825 CAMPUS DR,NEW PORT RICHEY,FL,34653,Pasco County,public,2-No,0,0,,,0.0,0,70492,11.8,120153002452,,,
1201185,LIVELY TECHNICAL COLLEGE,500 APPLEYARD DR,TALLAHASSEE,FL,32304,Leon County,public,2-No,0,0,,,,,66287,21.8,120111001185,101675,,
1210813,LEGACY HIGH SCHOOL,9461 BRANDYWINE LANE,PORT ST LUCIE,FL,34986,St. Lucie County,public,2-No,0,0,,,,,71457,13.1,120177010813,,,
1210672,JEFFERSON VIRTUAL INSTRUCTION PROGRAM,1490 W WASHINGTON ST,MONTICELLO,FL,32344,Jefferson County,public,2-No,0,0,,,,,61212,21.7,120099010672,,,
0901926,REGIONS secure Hartford,920 Broad Street,Hartford,CT,6106,Capitol Planning Region,public,2-No,0,0,,,,,93394,13.9,090022201926,,,
0901935,REGIONS secure Bridgeport,60 Housatonic Ave,Bridgeport,CT,6604,Greater Bridgeport Planning Region,public,2-No,0,0,,,,,89667,14.3,090022201935,,,
0901933,Hartford Residential Center,920 Broad St.,Hartford,CT,6106,Capitol Planning Region,public,2-No,0,0,,,,,93394,13.9,090022201933,,,
0901927,Bridgeport Residential Center,60 Housatonic Ave,Bridgeport,CT,6604,Greater Bridgeport Planning Region,public,2-No,0,0,,,,,89667,14.3,090022201927,,,
0911303,AFIR-LISA'S House,50 Bank Street,Plainville,CT,6062,Capitol Planning Region,public,2-No,0,0,,,,,93394,13.9,090022211303,,,
0611499,Yosemite ROP,1100 H St.,Modesto,CA,95354,Stanislaus County,public,2-No,0,0,,,,,,,,,,
0611544,Yolo County ROP,1280 Santa Anita Ct. Ste. 100,Woodland,CA,95776,Yolo County,public,2-No,0,0,,,,,91752,11.2,060014911544,,,
0611469,William R. Rouse ROP,305 South Lincoln St.,Sierraville,CA,96126,Sierra County,public,2-No,0,0,,,,,,,,,,
0612656,Westside Community Day Middle High,22368 South Sixth St.,South Dos Palos,CA,93665,Merced County,public,2-No,0,0,,,,0,65510,23.3,060003312656,,,
0612737,Walter J. Katnich Community Day,13451 North Extension Rd.,Lodi,CA,95242,San Joaquin County,public,2-No,0,0,,,,,92179,16,062223012737,,,
0610787,Valley ROP,310 West Myrtle Ave.,Reedley,CA,93654,Fresno County,public,2-No,0,0,,,,,74201,24.5,060009710787,,,
0610731,Tri-Valley ROP,1040 Florence Rd.,Livermore,CA,94551,Alameda County,public,2-No,0,0,,,,,129367,7.3,060008410731,,,
0611522,Tri-County ROP,970 Klamath Ln.,Yuba City,CA,95993,Sutter County,public,2-No,0,0,,,,,79704,15.1,060014511522,,,
0610919,Tri-Cities ROP,10800 Ben Avon St. Unit E,Whittier,CA,90606,Los Angeles County,public,2-No,0,0,,,,,90112,16.2,060010610919,,,
0608641,Travis Community Day,2785 De Ronde Dr.,Fairfield,CA,94533,Solano County,public,2-No,0,0,,,,,100401,11.2,063963008641,050794,Below Average,
0611485,Sonoma County ROP,5340 Skylane Blvd.,Santa Rosa,CA,95403,Sonoma County,public,2-No,0,0,,,,,,,,,,
0611472,Siskiyou County ROP,431 Knapp St.,Yreka,CA,96097,Siskiyou County,public,2-No,0,0,,,,,59095,20.3,060012711472,,,
0611457,Silicon Valley Career Technical Education,760 Hillsdale Ave.,San Jose,CA,95136,Santa Clara County,public,2-No,0,0,,,,,,,,,,
0611943,Sierra Alternative Learning Academy,301 South Hay St.,Lone Pine,CA,93545,Inyo County,public,2-No,0,0,,,,,73991,13.9,062244011943,050140,,
0613701,Sawtooth Ridge Community,111591 Hwy. 395,Coleville,CA,96107,Mono County,public,2-No,0,0,,,0.0,0,99415,10.2,069105213701,,,
0611439,Santa Barbara County ROP-South,4400 Cathedral Oaks Rd.,Santa Barbara,CA,93160,Santa Barbara County,public,2-No,0,0,,,,,98161,17.4,060013311439,,,
0901924,REGIONS staff secure Waterbury,80 Prospect Street,Waterbury,CT,6702,Naugatuck Valley Planning Region,public,2-No,0,0,,,,,86191,18.2,090022201924,,,
0901940,REGIONS staff-secure Hartford,123 Washington Street,Hartford,CT,6106,Capitol Planning Region,public,2-No,0,0,,,,,93394,13.9,090022201940,,,
0901922,Whiting Forensic Hospital,70 O'Brien Drive,Middletown,CT,6457,Lower Connecticut River Valley Planning Region,public,2-No,0,0,,,,,104428,7,090002701922,,,
1202644,EMERALD COAST TECHNICAL COLLEGE,761 N 20TH ST,DEFUNIAK SPRINGS,FL,32433,Walton County,public,2-No,0,0,,,,,81986,14.6,120198002644,100401,,
1207905,HAMILTON VIRTUAL FRANCHISE,5683 US HIGHWAY 129 S,JASPER,FL,32052,Hamilton County,public,2-No,0,0,,,0.0,0,50144,34.3,120072007905,,,
1207970,GULF VIRTUAL FRANCHISE,150 MIDDLE SCHOOL RD,PORT ST JOE,FL,32456,Gulf County,public,2-No,0,0,,,,,61179,19.7,120069007970,,,
1208924,GULF APEX,150 MIDDLE SCHOOL RD,PORT ST JOE,FL,32456,Gulf County,public,2-No,0,0,,,,,61179,19.7,120069008924,,,
1207986,GRADUATION ALLIANCE13,1500 BISCAYNE BLVD,MIAMI,FL,33132,Miami-Dade County,public,2-No,0,0,,,,,71753,16,120039007986,,,
1207834,GLADES VIRTUAL FRANCHISE,400 10TH ST SW,MOORE HAVEN,FL,33471,Glades County,public,2-No,0,0,,,0.0,0,45870,21.2,120066007834,,,
1208378,GLADES CONSTRUCTION ACADEMY AT WEST TECH,2625 STATE ROAD 715,BELLE GLADE,FL,33430,Palm Beach County,public,2-No,0,0,,,,,83581,14.1,120150008378,,,
1200836,GEORGE STONE TECHNICAL COLLEGE,2400 LONGLEAF DR,PENSACOLA,FL,32526,Escambia County,public,2-No,0,0,,,,,67500,22.3,120051000836,,,
1207682,FLAGLER VIRTUAL INSTRUCTION PROGRAM,1769 E MOODY BLVD,BUNNELL,FL,32110,Flagler County,public,2-No,0,0,,,,,77363,13.7,120054007682,,,
1203666,ESE DEVELOPMENT CENTER,6032 HWY 90,MILTON,FL,32570,Santa Rosa County,public,2-No,0,0,,,,,,,,100843,,
1208018,EDUCATIONAL SERVICES PROGRAM-EAST,3228 GUN CLUB RD,WEST PALM BEACH,FL,33406,Palm Beach County,public,2-No,0,0,,,,,83581,14.1,120150008018,,,
1208647,ACCELERATION ACADEMIES LLC,1601 NE 36TH ST,HOMESTEAD,FL,33033,Miami-Dade County,public,2-No,0,0,10,,,,71753,16,120039008647,,,
1207860,DUVAL VIRTUAL ACADEMY FRANCHISE,7000 POWERS AVE,JACKSONVILLE,FL,32217,Duval County,public,2-No,0,0,,,,,71277,13.4,120048007860,,,
1202141,D.A. DORSEY TECHNICAL COLLEGE,7100 NW 17TH AVE,MIAMI,FL,33147,Miami-Dade County,public,2-No,0,0,,,,,71753,16,120039002141,101178,,
1208737,CONTRACTED RESIDENTIAL SERVICES,101A BUSINESS CENTER DR,MIRAMAR,FL,32550,Walton County,public,2-No,0,0,,,,,81986,14.6,120138008737,,,
1208720,CONTRACTED RESIDENTIAL SERVICES,1201 ATLANTIC AVE,FERNANDINA BEACH,FL,32034,Nassau County,public,2-No,0,0,,,,,,,,,,
1210845,BROWARD COUNTY ACCELERATION ACADEMIES,600 SE 3RD AVE,FORT LAUDERDALE,FL,33301,Broward County,public,2-No,0,0,,,,,77633,13.5,120018010845,,,
1202327,BABIES/TAP,50 DAVID RD,MONTICELLO,FL,32344,Jefferson County,public,2-No,0,0,,,,,61212,21.7,120099002327,,,
1203810,ALTERNATIVE HIGH SCHOOL PROGRAM,69 ARRAN RD,CRAWFORDVILLE,FL,32327,Wakulla County,public,2-No,0,0,,,,,81895,13.3,120195003810,,,
1210620,ALACHUA REGIONAL JUVENILE DETENTION CENTER,3434 NE 39TH AVE,GAINESVILLE,FL,32609,Alachua County,public,2-No,0,0,,,,,61949,19.8,120003010620,,,
1207045,ALACHUA COUNTY JAIL,3333 NE 39TH AVE,GAINESVILLE,FL,32609,Alachua County,public,2-No,0,0,,,,,61949,19.8,120003007045,,,
2102091,Trailblazer Academy,661 Tapp Rd,Harrodsburg,KY,40330,Mercer County,public,2-No,0,0,,,,,64824,15.1,210028902091,,,
2102448,WC Tel Center,520 Lincoln Park Road,Springfield,KY,40069,Washington County,public,2-No,0,0,,,,,61616,16.7,210576002448,,,
2102141,Warren Co. Area Technology Center,365 Technology Way,Bowling Green,KY,42101,Warren County,public,2-No,0,0,,,,,65794,17.6,210028902141,,,
3700808,NF Woods Campus,574 W McLelland Ave,Mooresville,NC,28115,Iredell County,public,2-No,0,0,,,,,81419,11.3,370312000808,,,
3703306,NCVPS,343 E. Six Forks Road Suite 1,Raleigh,NC,27609,Wake County,public,2-No,0,0,,,,,105768,9.6,370035503306,,,
3703130,Holton Career and Resource Center,401 North Driver St,Durham,NC,27703,Durham County,public,2-No,0,0,,,,,82316,15,370126003130,,,
3703171,Career and Technical Education Center,2550 Buckingham Road,Burlington,NC,27217,Alamance County,public,2-No,0,0,,,,,65651,18.7,370003003171,,,
3001140,CSD HS Rise Pathway Academy,1151 Eastside Highway,Corvallis,MT,59828,Ravalli County,public,†,0,0,,,,,71283,12.3,300741001140,,,
2800856,WEBSTER CO CAREER & TECHNOL CTR,605 HALL ROAD,Eupora,MS,39744,Webster County,public,2-No,0,0,,,,,58789,20.8,280456000856,250902,,
2801015,WALTHALL CO CAREER AND TECH CENTER,803 Ball Avenue,Tylertown,MS,39667,Walthall County,public,2-No,0,0,,,,,,,,251335,,
2800806,TISH. CO. CAREER AND TECHNICAL CENT,1421 Hwy 25 N,Tishomingo,MS,38873,Tishomingo County,public,2-No,0,0,,,,,53040,18.3,280426000806,,,
2801459,THE LEARNING CENTER ALTERNATIVE,2926 Sisteenth Section Road,STARKVILLE,MS,39759,Oktibbeha County,public,2-No,0,0,,,,,46695,22.2,280018901459,,,
2801579,TCS ALTERNATIVE SCHOOL,1100 ROSA FORT DRIVE,TUNICA,MS,38676,Tunica County,public,2-No,0,0,,,,,39364,39.5,280429001579,252963,,
2801463,TAC ALTERNATIVE SCHOOL,906 Louisiana Avenue,McComb,MS,39648,Pike County,public,2-No,0,0,,,0.0,0,43814,30.3,280288001463,252963,,
2801088,Simpson County Career and Technical Center,3415 Simpson Hwy 49,MENDENHALL,MS,39114,Simpson County,public,2-No,0,0,,,,,56381,27.7,280399001088,251976,,
2801091,Senatobia-Tate Career Technical Center,165 WEST CENTRAL AVENUE,COLDWATER,MS,38618,Tate County,public,2-No,0,0,,,,,,,,,,
2800454,STENNIS VOC TECH COMPLEX,16 Martin Luther King Jr Street,DeKalb,MS,39328,Kemper County,public,2-No,0,0,,,,1,46431,33.8,280231000454,,,
2800761,SMITH COUNTY CAREER CENTER,469 Magnolia Drive,RALEIGH,MS,39153,Smith County,public,2-No,0,0,,,,,60916,23.5,280402000761,252552,,
2800620,SCHOOL OF CAREER AND TECHNICAL ED,203 Highway 15 North,New Albany,MS,38652,Union County,public,2-No,0,0,,,,,55505,18.3,280312000620,,,
2800901,R D BROWN VOC CENTER,1845 Tribe Drive,BILOXI,MS,39532,Harrison County,public,2-No,0,0,,,,,59479,22.7,280063000901,,,
2800731,QUITMAN CO VOCATIONAL COMPLEX,HWY # 3 SOUTH,MARKS,MS,38646,Quitman County,public,2-No,0,0,,,,,32412,43.8,280381000731,250659,,
2800720,PRENTISS CO VOC COMPLEX,302 W. George E. Allen Dr.,Booneville,MS,38829,Prentiss County,public,2-No,0,0,,,,,49724,22.6,280375000720,,,
2800941,PERRY COUNTY ALTERNATIVE CENTER,9899 Hwy 98 East,NEW AUGUSTA,MS,39462,Perry County,public,2-No,0,0,,,,,49634,25,280357000941,,,
2801209,PERRY CO VOC COMPLEX,9899 A Hwy 98 East,NEW AUGUSTA,MS,39462,Perry County,public,2-No,0,0,,,,,49634,25,280357001209,,,
2800911,NORTHEAST MS REGIONAL ALTERNATIVE,103 Medical Drive,Booneville,MS,38829,Prentiss County,public,2-No,0,0,,,,,49724,22.6,280082000911,,,
3703677,NE Carolina Prep School Remote Academy,274 Husky Trail,Tarboro,NC,27886,Edgecombe County,public,1-Yes,0,0,,,,,51265,29,370032303677,,,
3800936,TGU VIRTUAL HIGH SCHOOL,302 2nd St SE,Towner,ND,58788,McHenry County,public,†,0,0,,,,,80733,13.8,380004700936,,,
2801063,MONROE CO VOC TECH,50057 AIRPORT ROAD,ABERDEEN,MS,39730,Monroe County,public,2-No,0,0,,,,,,,,,,
3102335,18+ PROGRAM,5807 OSBORNE DRIVE WEST,HASTINGS,NE,68901,Adams County,public,†,0,0,,,,,68365,11.7,318009002335,,,
3102450,NEBRASKA YOUTH ACADEMY,5900 WALKER,LINCOLN,NE,68507,Lancaster County,public,†,0,0,,,,,74793,10.5,310019102450,,,
3101698,MORTON SCHOOL,2311 N 60TH ST,LINCOLN,NE,68507,Lancaster County,public,†,0,0,,,,0,74793,10.5,310015001698,,,
3102382,LPS GRADUATION PATHWAYS PROGRAM,300 SOUTH 48TH ST,LINCOLN,NE,68510,Lancaster County,public,†,0,0,,,,,,,,,,
3102320,LPS CAREER ACADEMY,8800 O STREET,LINCOLN,NE,68506,Lancaster County,public,†,0,0,,,,,,,,,,
3102025,LIFELINKS-NEBRASKA,2620 COLLEGE PARK,SCOTTSBLUFF,NE,69361,Scotts Bluff County,public,†,0,0,,,,,,,,,,
3102375,KEITH LUTZ HORIZON HIGH SCHOOL,5300 GEORGE B LAKE PARKWAY,OMAHA,NE,68022,Douglas County,public,†,0,0,,,0.0,1,80391,12.6,317374002375,,,
3100749,ISLANDER ANNEX,3025 COLLEGE ST,GRAND ISLAND,NE,68803,Hall County,public,†,0,0,,,,,69251,17.7,310001600749,,,
3102317,INDRA HOUSE,2131 N LAFAYETTE AVE,GRAND ISLAND,NE,68803,Hall County,public,†,0,0,,,0.0,0,69251,17.7,310001602317,,,
3101039,HIGH SCHOOL STUDENT SUPPORT PROGRAM,1801 SOUTH 40TH STREET,LINCOLN,NE,68506,Lancaster County,public,†,0,0,,,0.0,0,74793,10.5,317284001039,,,
3102212,HARMS ADV TECH CENTER-WNCC,2620 COLLEGE PARK,SCOTTSBLUFF,NE,69361,Scotts Bluff County,public,†,0,0,,,,,,,,,,
3102381,ESU 7 CENTER,2563 44TH AVE,COLUMBUS,NE,68601,Platte County,public,†,0,0,,,,,,,,,,
3102258,ESL TEEN LITERACY PROGRAM,3230 BURT ST,OMAHA,NE,68131,Douglas County,public,†,0,0,,,0.0,0,80391,12.6,317482002258,,,
3101964,EDUCATIONAL SERVICE UNIT 5,900 WEST COURT,BEATRICE,NE,68310,Gage County,public,†,0,0,,,,,67247,9.5,318005001964,,,
3101538,DOUGLAS COUNTY YOUTH CENTER,1301 S 41ST STREET,OMAHA,NE,68105,Douglas County,public,†,0,0,,,,0,80391,12.6,310014701538,,,
3102358,DOUGLAS CO WEST FALCON ACHIEVEMENT CENTER,401 S PINE ST,VALLEY,NE,68064,Douglas County,public,†,0,0,,,,,80391,12.6,310016502358,,,
3101717,CHILD GUIDANCE SCHOOL,904 SUMNER ST,LINCOLN,NE,68502,Lancaster County,public,†,0,0,,,,,74793,10.5,310015201717,,,
3102324,CAREER PATHWAYS INSTITUTE,1215 S ADAMS ST,GRAND ISLAND,NE,68801,Hall County,public,†,0,0,,,,,69251,17.7,310001602324,,,
3101859,CAREER CENTER,3230 BURT ST,OMAHA,NE,68131,Douglas County,public,†,0,0,,,,,80391,12.6,317482001859,281699,,
3102443,BAY HIGH FOCUS PROGRAM,2005 Y STREET,LINCOLN,NE,68503,Lancaster County,public,†,0,0,,,,,74793,10.5,317284002443,,,
3101040,ALTERNATIVES FOR SUCCESS SCH,601 W CEDAR AVE,NORFOLK,NE,68701,Madison County,public,†,0,0,,,,,63128,9.7,317443001040,,,
3102255,ACCELERE PROGRAM,2606 HAMILTON ST,OMAHA,NE,68131,Douglas County,public,†,0,0,,,0.0,1,80391,12.6,317482002255,,,
2801090,NORTH SOUTH TIPPAH VOC TECH CENTER,2560 CR 501,Ripley,MS,38663,Tippah County,public,2-No,0,0,,,,,,,,,,
2801293,MONROE CO ADVANCED LEARNING CENTER,52251 Highway 25 South,Amory,MS,38821,Monroe County,public,2-No,0,0,,,,,,,,,,
2902881,SOUTHEAST CORRECTIONAL CENTER,300 E PEDRO SIMMONS DR,CHARLESTON,MO,63834,Mississippi County,public,2-No,0,0,,,,,48160,28.7,290003002881,,,
2800082,CLAIBORNE COUNTY VOC COMPLEX,161 Old Hwy 18 #1,PORT GIBSON,MS,39150,Claiborne County,public,2-No,0,0,,,,,31897,46.5,280102000082,,,
2800127,CARL KEEN VOC,1050 WALNUT STREET,CLARKSDALE,MS,38614,Coahoma County,public,2-No,0,0,,,0.0,1,37461,44.9,280105000127,,,
2801615,CAREER TECHNICAL EDUCATION-SHS,1376 Tomcat Trail,Wiggins,MS,39577,Stone County,public,2-No,0,0,,,,,61413,20.9,280417001615,,,
2800378,CAREER DEVELOPMENT CENTER,2703 FIRST AVENUE,JACKSON,MS,39209,Hinds County,public,2-No,0,0,,,,,49402,30.7,280219000378,252564,,
2801523,CAREER AND TECHNICAL CENTER,616 SYCAMORE AVENUE,GREENWOOD,MS,38930,Leflore County,public,2-No,0,0,,,,,35277,41.5,280019801523,251976,,
2801340,CALHOUN CO CAREER & TECH CTR,302 North Madison,Calhoun City,MS,38916,Calhoun County,public,2-No,0,0,,,,,43125,24.9,280087001340,,,
2800929,BENTON CO REGIONAL VOCATIONAL CEN,25 Industrial Drive,Ashland,MS,38603,Benton County,public,2-No,0,0,,,,,46016,29.5,280060000929,,,
2800837,Alcorn ALTERNATIVE SCHOOL,2101A Norman Road,CORINTH,MS,38834,Alcorn County,public,2-No,0,0,,,,,51260,20.2,280039000837,,,
